ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
16182,analysis paralysis,the pressure on equity analysts,08/12/2005,Economist,0,0,0
16183,hear that hissing sound?,our latest update of the economist's global house-price indicators,08/12/2005,Economist,1,0,0
16184,weighed in the balance,the doha round of world trade negotiations was supposed to lift many millions out of poverty. it looks unlikely to do so,08/12/2005,Economist,0,0,1
16185,matchmakers and trustbusters,“two-sided” industries intrigue economists and incite regulators,08/12/2005,Economist,0,0,1
16186,foreign investors welcome,"as ever, only up to a point",08/12/2005,Economist,0,0,1
16187,an eye on the rand,explaining south africa's cost of capital,08/12/2005,Economist,0,0,1
16188,testing time,london's financial heartland under virtual stress,01/12/2005,Economist,0,1,0
16189,the end of surprises,it is becoming easier to understand the workings of central banks,01/12/2005,Economist,1,0,0
16190,good times rarely last,"financial exchanges are booming, but this is no time for complacency",01/12/2005,Economist,1,0,0
16191,correction: jacques aigrain,investors in mutual funds are driving a stockmarket boom,01/12/2005,Economist,0,1,1
16192,mania by instalments,"did steven levitt, author of “freakonomics”, get his most notorious paper wrong?",01/12/2005,Economist,1,0,1
16193,oops-onomics,"specialist funds have raised property prices, but the market is still fragile",01/12/2005,Economist,0,0,1
16194,re-bubble,the government of taiwan is getting too much in the way,01/12/2005,Economist,1,0,0
16195,folly by numbers,swiss re strives to become the world's biggest reinsurer,24/11/2005,Economist,0,1,0
16196,top of the pile,the unsettling effect of shelving two share offerings,24/11/2005,Economist,1,0,1
16197,exit fee,the credit-rating consequences of quitting the single currency,24/11/2005,Economist,0,0,1
16198,marking the dealer's cards,what economists can learn from currency traders,24/11/2005,Economist,0,0,1
16199,oil rush,western banks' big ambitions,24/11/2005,Economist,0,0,1
16200,chameleon bonds,wall street's next big thing,24/11/2005,Economist,0,1,1
16201,banking on mccreevy,"the eu's internal-market commissioner wants fewer, but more consumer-oriented, new regulations for financial services",24/11/2005,Economist,0,0,0
16202,pumping up the spare tyre,the development of corporate-bond markets in emerging economies still has some way to go,17/11/2005,Economist,1,0,0
16203,"crouching trader, leaping prices",how a big bad bet is pushing up the price of copper,17/11/2005,Economist,1,0,0
16204,prey with appetite,a perennial target goes shopping,17/11/2005,Economist,0,0,1
16205,the ascent of man,"after the auction of part of the stricken broker's business, questions remain",17/11/2005,Economist,1,0,0
16206,seeing europe the right way up,the euro area's economies are in better shape than they look,17/11/2005,Economist,0,0,1
16207,market mania,shares in financial markets are popping,17/11/2005,Economist,0,1,1
16208,horrible business,america's insurers lobby to keep their federal safety net,17/11/2005,Economist,0,1,0
16209,never did run smooth,official barriers are not the only hazards for cross-border deals,10/11/2005,Economist,1,0,0
16210,faithfully following fidelity,a giant american fund manager finds that these days it's hard to be big,10/11/2005,Economist,0,1,1
16211,for those in peril on the sea,the business of insuring racing yachts and those who sail them,10/11/2005,Economist,0,0,0
16212,discord over harmony,"one market, one profit, 25 taxmen",10/11/2005,Economist,1,0,1
16213,stuck with the second best,it has been a bad week for free trade,10/11/2005,Economist,0,0,1
16214,mr bondi's victory,the election of parmalat's new boss,10/11/2005,Economist,1,0,0
16215,recycling the petrodollars,exporters of oil are saving more of their recent windfall than in previous price booms. it's hard to spot where the money is going,10/11/2005,Economist,1,0,0
16216,a man to trust,"our thanks to bob alexander, who died on november 6th, aged 69",10/11/2005,Economist,0,1,1
16217,the hidden wealth of the poor,banks in central and eastern europe used to be cheap. not any more,,Economist,0,1,1
16218,bondi and the bankers,why parmalat's administrator intends to postpone his retirement,03/11/2005,Economist,0,0,0
16219,flights to frankfurt,ex-communist countries are struggling to adopt the euro on time,03/11/2005,Economist,0,1,1
16220,shareholder power,"under pressure from shareholders, europe's exchanges mull their options",03/11/2005,Economist,1,0,0
16221,a small matter of $19 billion,aig and its former boss are fighting over a load of the insurer's shares,03/11/2005,Economist,1,1,0
16222,hanoi calling,the capital markets welcome another communist refugee,03/11/2005,Economist,0,0,1
16223,fruit that falls far from the tree,might poor countries gain when their best and brightest leave?,03/11/2005,Economist,1,0,0
16224,capitalia's piazza,a small revolution in italian banking,27/10/2005,Economist,0,1,0
16225,fast forward,the clock ticks for new bidders,27/10/2005,Economist,1,0,0
16226,when lobster was fertiliser,what old restaurant menus say about the exploitation of the deep seas,27/10/2005,Economist,1,0,0
16227,closing the growth gap,"a theory to explain why europe has fallen behind america, and how it might catch up",27/10/2005,Economist,1,0,1
16228,the window slams shut,why privatisations are slowing,27/10/2005,Economist,0,1,0
16229,subcontinental shivers,burning markets feel an autumn chill,20/10/2005,Economist,0,0,1
16230,clean slate,africa's biggest debtor reaches agreement with its rich-country creditors,20/10/2005,Economist,1,1,0
16231,hard act to follow,a new helmsman for the world's biggest university endowment,20/10/2005,Economist,1,1,0
16232,a foreign affair,inflation is increasingly determined by global rather than local economic forces,20/10/2005,Economist,1,0,0
16233,rotten yet robust,the demise of one of the world's top futures and commodities brokers shows both the resilience and the vulnerability of the financial system,20/10/2005,Economist,1,0,0
16234,"the last, best game",foreigners are piling into japanese shares. the locals aren't so sure,20/10/2005,Economist,1,0,0
16235,a stopped clock ticks again,but time is running out,13/10/2005,Economist,1,0,0
16236,pricing the future,the cost of living has been increasing faster than you thought,13/10/2005,Economist,0,0,1
16237,london calling,the heady climb of an unusual investment bank,13/10/2005,Economist,1,0,0
16238,america's ague,why america's stockmarkets are ailing while others are hale,13/10/2005,Economist,0,1,1
16239,a broker battered,a big futures broker is rocked by an alleged fraud,13/10/2005,Economist,0,0,1
16240,still in the driving seat,how the agnelli family retained control of fiat,13/10/2005,Economist,1,0,0
16241,agent of change,the delicate business of reorganising europe's biggest insurer,06/10/2005,Economist,0,1,0
16242,solar flares,"once again, germany's stockmarket feels the warm glow of new share issues",06/10/2005,Economist,1,0,0
16243,from accelerator to brake,the chinese economy has driven a boom in commodity markets. it may be turning into a drag,06/10/2005,Economist,0,0,1
16244,gusher,a fortune has been made in private energy deals,06/10/2005,Economist,1,0,0
16245,be my guest,the economic case for temporary migration is compelling; the historical record less so,06/10/2005,Economist,1,0,1
16246,among the missing,behind the treasury-bond market's recent ups and downs,06/10/2005,Economist,0,0,1
16247,a bigger pool for minnows,new calls for a pan-european exchange to boost small and mid-sized companies,06/10/2005,Economist,1,0,0
16248,natural hedge,interest grows in financial instruments to offset swings in the weather,29/09/2005,Economist,0,0,0
16249,"do buy, do sell",a new stock exchange for the middle east opens for business,29/09/2005,Economist,0,0,0
16250,industrial metamorphosis,factory jobs are becoming scarce. it's nothing to worry about,29/09/2005,Economist,1,0,1
16251,patching the basket,china takes another tiny step towards a flexible currency,29/09/2005,Economist,1,0,0
16252,bad loans made good,donors not debtors will repay the world bank's bad loans,29/09/2005,Economist,0,0,1
16253,equitable outcome,"at last, a happy day for accountants",29/09/2005,Economist,0,0,1
16254,currency competition,how the dollar might lose its status as the world's main reserve currency,29/09/2005,Economist,0,1,0
16255,making the connection,a new study examines the impact of taxation on mobile-phone adoption,29/09/2005,Economist,0,0,1
16256,the great thrift shift,"thanks to higher oil prices, inflation is creeping up all around the world",,Economist,1,0,0
16257,a nasty whiff of inflation,they do more than gamble in macau,22/09/2005,Economist,0,0,1
16258,breaking the bank,the first bond in brazil's own currency,22/09/2005,Economist,0,0,1
16259,real step forward,the world bank cannot go where its research is leading it,22/09/2005,Economist,0,0,1
16260,unlikely revolutionaries,an unusual problem: labour shortages,22/09/2005,Economist,0,0,1
16261,semper fi,slashed fees at fidelity set a challenge for britain's fund managers,22/09/2005,Economist,0,1,1
16262,ménage à trois,shareholders stir things up again at europe's big exchanges,22/09/2005,Economist,0,0,0
16263,cold shower,official worries about a canadian financial craze,22/09/2005,Economist,0,0,1
16264,asian squirrels,the enormous build-up of foreign-exchange reserves in asia is less sinister than it looks,15/09/2005,Economist,1,0,0
16265,a model of reform,some advice from the rich man's club,15/09/2005,Economist,0,0,1
16266,capitulation,"after a tortuous battle, a foreign takeover of an italian bank is in sight",15/09/2005,Economist,1,0,0
16267,unblocking business,a helpful exercise in quantifying business regulations and their costs,15/09/2005,Economist,1,0,1
16268,assessing the damage,the insurance industry gasps at the cost of new orleans's great hurricane,15/09/2005,Economist,1,0,0
16269,a new frontier,is india big enough for the industry's heavyweights?,08/09/2005,Economist,0,0,1
16270,genesis,"at last, japan's banks are creating credit",08/09/2005,Economist,1,0,0
16271,aspirations and obligations,"the millennium development goals cannot be met; some can barely be measured. what, then, are they for?",08/09/2005,Economist,0,0,1
16272,bullish baer,julius baer's expansion is only a temporary solution for its problems,08/09/2005,Economist,0,0,1
16273,in the garden of good and evil,a spectacular story raises a simple question: why don't investors in hedge funds take more care?,08/09/2005,Economist,0,0,1
16274,a home-grown problem,america's housing boom is causing an enormous misallocation of resources,08/09/2005,Economist,0,1,1
16275,hard-landing heresy,"if the dollar dives, what will happen to america's interest rates?",08/09/2005,Economist,0,0,0
16276,alan greenspan changes key,"as economists try to assess the “greenspan legacy”, the maestro himself seems to be altering his tune",01/09/2005,Economist,1,0,1
16277,charge,an initial public offering may herald big changes in retail banking,01/09/2005,Economist,0,0,0
16278,turning anglo-saxon,are asians spending more and saving less?,01/09/2005,Economist,0,1,1
16279,taxed,another top accounting firm is slammed by the law,01/09/2005,Economist,0,1,0
16280,supercentre banking,the world's biggest retailer edges into financial services,01/09/2005,Economist,1,1,0
16281,george maynard bush,most american liberals are now fiscal conservatives. but not all,01/09/2005,Economist,0,0,1
16282,billion-dollar gamble,another of china's big banks finds illustrious foreign partners,01/09/2005,Economist,1,0,0
16283,hot oil,heavy trading volume boosts the outlook for exchanges,25/08/2005,Economist,1,0,0
16284,another boom,why foreigners are so keen on india's property market,25/08/2005,Economist,0,0,0
16285,ground zero plus one,goldman sachs gets a new home,25/08/2005,Economist,1,0,1
16286,counting the cost,can the world economy continue to shrug off high oil prices?,25/08/2005,Economist,1,0,1
16287,still troubled,signs of a german economic recovery are hard to spot in the east,25/08/2005,Economist,1,0,1
16288,pensions by default,behavioural finance offers a tempting alternative to voluntary and forced saving for old age,25/08/2005,Economist,0,0,0
16289,change and decay,happiness in eastern europe is a complicated business,25/08/2005,Economist,0,0,1
16290,destitution not dearth,niger's harvest last year was not so terrible. why is the country now so hungry?,18/08/2005,Economist,0,0,1
16291,the bulls are back,"despite all the political uncertainty, investors are optimistic about japan",18/08/2005,Economist,1,0,0
16292,traffic lights on the blink?,"capital markets are hindering, not helping, global economic adjustment",18/08/2005,Economist,1,0,0
16293,bouncer,an australian firm shows interest in the london stock exchange,18/08/2005,Economist,0,1,0
16294,hangover cure?,a dispute over the planned release of government shares,11/08/2005,Economist,1,0,0
16295,helping themselves,more loans for india's poor,11/08/2005,Economist,0,1,1
16296,frothy,speculators are betting on higher prices,11/08/2005,Economist,0,0,1
16297,chinese puzzles,china's new currency basket is broader than most economists had expected,11/08/2005,Economist,1,1,0
16298,a blazing summer,the sun has been shining on shareholders bringing class-action lawsuits against american companies,11/08/2005,Economist,0,1,0
16299,the bank that shrank,"less ambitious, healthier—and more attractive to potential buyers",11/08/2005,Economist,1,0,0
16300,a working model,is the world experiencing excess saving or excess liquidity?,11/08/2005,Economist,0,1,0
16301,the darkest hour before dawn,deutschland ag is starting to look like a bargain,04/08/2005,Economist,1,1,0
16302,fazio's future,italy's central-bank governor is under pressure to resign,04/08/2005,Economist,1,0,0
16303,is there any point to the wto?,does the world trade organisation promote trade? a reprise,04/08/2005,Economist,0,0,1
16304,three-dimensional chess,post-trade concerns could hamper a pan-european solution,04/08/2005,Economist,0,0,0
16305,online matchmaking,a new way for alternative investments to find new owners,04/08/2005,Economist,1,0,0
16306,glory days,buy-outs are booming. why?,04/08/2005,Economist,0,0,1
16307,follow the leader?,only a few have risen with the yuan,04/08/2005,Economist,0,0,1
16308,"another year, another scandal",the latest scandals over a contested bank bid show that italy learned little from parmalat,04/08/2005,Economist,0,0,1
16309,it's the taking part that counts,are 5.1m americans missing from the unemployment figures?,28/07/2005,Economist,1,0,0
16310,another such victory,cafta squeaks through,28/07/2005,Economist,1,0,0
16311,the ones that get away,accounts are increasingly more art than science,28/07/2005,Economist,1,0,0
16312,augean stables,how local banks are learning the value of smelly business,28/07/2005,Economist,0,0,0
16313,the state as sugar daddy,japan post is only one state-owned financial outfit that needs reform,28/07/2005,Economist,0,0,0
16314,building up fast,property investors are increasingly ready to buy—and sell—abroad,28/07/2005,Economist,0,1,0
16315,separate and lift,a step towards more competition,28/07/2005,Economist,1,0,0
16316,fazio under fire,new controversy over italy's contested bank bids,28/07/2005,Economist,1,0,0
16317,pay with a wave of your phone,japan's leading mobile operator believes it has found the next big thing,21/07/2005,Economist,0,1,0
16318,take a bow,the fsa listens and learns,21/07/2005,Economist,1,0,0
16319,how far will it go?,"china has revalued its currency, the yuan, and linked it to a basket of currencies. by itself, this will do little to slow the economy, but it may ease trade tensions",21/07/2005,Economist,1,0,0
16320,scorn laws,why cultural biases may be the ultimate trade barrier,21/07/2005,Economist,0,0,1
16321,prince on trial,the honeymoon has just ended for sandy weill's successor,21/07/2005,Economist,1,0,0
16322,the rational response to terrorism,how people respond to terrorist attacks,21/07/2005,Economist,0,1,0
16323,the maestro's message,more of the same from the chairman of the fed,21/07/2005,Economist,0,0,1
16324,change of calculation,the bombings in london may affect an american debate,14/07/2005,Economist,0,0,1
16325,on the record,mafia infiltration of the banking system,14/07/2005,Economist,0,0,1
16326,boutiques' booty,australian banks' attempt to dominate fund management has met resistance,14/07/2005,Economist,0,0,0
16327,mess in manila,the philippines' latest political crisis threatens to turn into a fiscal one,14/07/2005,Economist,1,0,0
16328,between hype and hope,how generous were the aid promises made at gleneagles? and how new?,14/07/2005,Economist,0,0,1
16329,"haughty indifference, or masterly inactivity?",monetary policy in the euro area has been looser than critics think,14/07/2005,Economist,0,0,1
16330,hard to get,"still single, and happy that way",14/07/2005,Economist,0,1,1
16331,nice work if you can lose it,want a small fortune? go to wall street. want a large one? leave,14/07/2005,Economist,0,1,1
16332,the weakest link,the trouble with close relationships,14/07/2005,Economist,1,0,0
16333,the corporate savings glut,"companies, not emerging economies, are leading the global shift to thrift",07/07/2005,Economist,0,0,1
16334,predicting the unpredictable,preventing terrorism is wretchedly difficult. so is insuring against it,07/07/2005,Economist,1,0,1
16335,changing of the guard,an economic club and its governance,07/07/2005,Economist,1,0,0
16336,the day after,"feted on his return to his troubled old firm, john mack must justify the hype",07/07/2005,Economist,1,0,0
16337,displacement activity,do immigrants take our jobs? only if we try too hard to preserve them,07/07/2005,Economist,1,0,0
16338,thinner,britain's highest court rules on the standing of certain secured loans,07/07/2005,Economist,0,1,0
16339,beware the bubbles,"even in a world of low inflation, central bankers cannot sleep soundly",30/06/2005,Economist,0,0,1
16340,slow progress,why an end to state guarantees may change less than it should,30/06/2005,Economist,0,0,1
16341,clearly unhealthy,public-sector employers count the cost of their health-care promises,30/06/2005,Economist,0,0,0
16342,bank of america's big buy,"at last, a stash for its cash",30/06/2005,Economist,0,1,0
16343,correction: hedge funds,an indictment alleges foul play behind american shareholders' lawsuits,30/06/2005,Economist,0,0,1
16344,prosecutors probe plaintiffs,"regulators have hedge funds in their sights again, as the once-exclusive industry draws in a wider range of investors",30/06/2005,Economist,0,1,0
16345,looking for trouble,london hedge-fund managers top a survey of financial-industry pay,30/06/2005,Economist,0,0,1
16346,spitzer's trials,can the government afford to indict one of the big four accounting firms?,23/06/2005,Economist,0,0,0
16347,hotting up again,can anything cool the oil market?,23/06/2005,Economist,1,0,0
16348,beet a retreat,the european union scales down its sugar subsidies,23/06/2005,Economist,0,1,0
16349,looking for directions,"wall street's titans complain that the stockmarket doesn't understand their business. given the latest results, that's no wonder",23/06/2005,Economist,0,0,1
16350,precisely wrong,china's currency may not be as cheap as is commonly believed,23/06/2005,Economist,0,0,1
16351,double or quits,"after failing in treasuries, eurex's american venture changes course",23/06/2005,Economist,0,0,0
16352,to give or forgive,the g8 wants to wipe clean the debts of impoverished nations. erasing poverty will be harder,16/06/2005,Economist,1,0,0
16353,unfulphilled,"a long campaign of criticism has toppled philip purcell, morgan stanley's chief executive. where next for the wall street firm?",16/06/2005,Economist,0,1,0
16354,even keel?,"markets are recovering nicely from last month's battering. so far, anyway",16/06/2005,Economist,0,1,0
16355,profumo's sense,will an italian-german marriage encourage others?,16/06/2005,Economist,1,0,1
16356,an end to the wild west?,the federal finance minister sees a chance to create a national watchdog,16/06/2005,Economist,1,0,1
16357,"consolidate, or else",the hard task of reforming nigeria's banking system,09/06/2005,Economist,1,0,1
16358,fast food and strong currencies,"how much burger do you get for your euro, yuan or swiss franc?",09/06/2005,Economist,0,0,1
16359,new offering,the departure of three prominent men may signal the end of a frantic period of regulation for america's financial industry,09/06/2005,Economist,1,0,0
16360,"high tech, low growth",if only south korea's economic policies were as modern as its technology,09/06/2005,Economist,0,0,1
16361,a question of management,why do so many badly run companies survive?,09/06/2005,Economist,0,0,1
16362,the euro and its troubles,"testing times for the single currency and its guardian, the european central bank",09/06/2005,Economist,0,0,1
16363,putting it on plastic,washington mutual goes shopping,09/06/2005,Economist,1,0,0
16364,love across the alps,"at last, a big continental european bank merger is under serious consideration",02/06/2005,Economist,1,1,0
16365,not guilty after all,better late than never? tell that to arthur andersen,02/06/2005,Economist,1,0,0
16366,a knotty problem,unpicking the tangle over chinese textile exports,02/06/2005,Economist,1,0,0
16367,curtain call,the chairman of the sec bows out,02/06/2005,Economist,1,0,0
16368,a vote of low confidence,the euro is losing its own referendum,02/06/2005,Economist,0,0,1
16369,land of the three mistakes,policymakers seem determined to thwart japan's economic recovery,26/05/2005,Economist,0,0,0
16370,banking on the unbanked,reaching out to the poor,26/05/2005,Economist,0,1,0
16371,those stingy americans,"a welcome infusion of new aid, and a useful debate",26/05/2005,Economist,1,0,0
16372,"dead, or just resting?",reports of the death of hedge funds have been greatly exaggerated,26/05/2005,Economist,0,0,1
16373,falling out of favour,should europe's trade policies continue to afford privileges to its former colonies?,26/05/2005,Economist,0,0,1
16374,contumacious fetishism,"a year after a market crash, regulators are still looking for a villain",26/05/2005,Economist,1,0,0
16375,"a horse, not a camel","committees are better at setting interest rates than individuals, it seems. why?",26/05/2005,Economist,0,0,1
16376,the taming of rolf breuer,a top german banker learns to be nice to hedge funds,26/05/2005,Economist,0,0,0
16377,out of kilter,interest-rate puzzles lie at the heart of global economic imbalances,26/05/2005,Economist,1,0,0
16378,niggles and nerves,growing pains in retail banking,19/05/2005,Economist,0,0,1
16379,relax! it's the law,would americans like to work as little as europeans? what's stopping them?,19/05/2005,Economist,0,1,1
16380,what's it worth?,don't expect a big change in china's exchange-rate policy—or much effect on the world economy,19/05/2005,Economist,0,0,1
16381,foreign fillip,china construction bank is at last securing international investors,19/05/2005,Economist,1,0,0
16382,a wager on pascal,the wto puts its faith in pascal lamy,19/05/2005,Economist,1,0,0
16383,poverty and the ballot box,why are poor democracies not better at ending poverty?,12/05/2005,Economist,0,0,1
16384,a whiff of fear,"after several bold years, the credit markets begin to tremble",12/05/2005,Economist,1,0,0
16385,"promises, ahem",america's pension insurer sinks deeper into deficit,12/05/2005,Economist,0,0,0
16386,net gains,markets have welcomed talk of a bid by e*trade for ameritrade,12/05/2005,Economist,0,1,0
16387,seifert gets the blues,"shareholder power has unseated werner seifert, chief executive of deutsche börse, and given his company a vital course-correction",12/05/2005,Economist,1,1,0
16388,surprise shrinkage,an unexpected drop in imports has cut america's trade deficit. for how long?,12/05/2005,Economist,0,0,1
16389,making a point,"despite sluggish growth and low inflation in the euro area, jean-claude trichet, president of the european central bank, is in no mood to cut interest rates. why?",05/05/2005,Economist,0,0,1
16390,resurrected?,an old favourite may return,05/05/2005,Economist,0,0,1
16391,profiting from obscurity,what the “long tail” means for the economics of e-commerce,05/05/2005,Economist,0,1,0
16392,maturing,abigail johnson's new job reflects a shift in american fund management,05/05/2005,Economist,0,1,0
16393,machiavellian manoeuvres,a dutch bid for an italian bank looks likely to be thwarted,05/05/2005,Economist,1,0,0
16394,hangover cure,china is finally dealing with the share overhang depressing its stockmarkets,05/05/2005,Economist,1,0,0
16395,preaching to the converted,"warren buffett weaves his old magic, but there are troubles in store for what is arguably america's most successful investment company",05/05/2005,Economist,1,1,0
16396,redrawing the battle lines,"consolidation looms, despite the uproar at the new york stock exchange",28/04/2005,Economist,1,1,0
16397,absa's allure,barclays finally lays out its bid,28/04/2005,Economist,1,0,0
16398,back in court,an auditor's last stand,28/04/2005,Economist,0,0,0
16399,wise men at ease,america's central bankers are relaxed about the current-account deficit. does that mean it is time to panic?,28/04/2005,Economist,0,0,1
16400,keep reading,allegations of more shady accounting schemes arise at aig,28/04/2005,Economist,0,1,1
16401,clash of capitalisms,a battle between shareholders and management rumbles on,21/04/2005,Economist,1,0,0
16402,the celtic reconquest,irish property groups are bursting out of their island across europe,21/04/2005,Economist,0,0,0
16403,safe as houses?,the american stockmarket has taken a tumble. why are investors so jittery?,21/04/2005,Economist,0,0,1
16404,a choosier approach to aid,the oil market softens a bit,21/04/2005,Economist,1,0,0
16405,the loan factory,how financial mass-production could help germany's artisans,14/04/2005,Economist,0,0,1
16406,life after debt,stricter bankruptcy laws punish entrepreneurs as well as the merely profligate,14/04/2005,Economist,0,0,1
16407,specialists stumble,charges against its middlemen roil the big board,14/04/2005,Economist,1,1,0
16408,on the trot?,the global economy may not be as strong as it looks,14/04/2005,Economist,0,0,1
16409,correction: celtel,the public offering of a venerable investment bank draws near,14/04/2005,Economist,0,1,1
16410,running out of puff?,"a crafty, patient executive faces an ambitious, impatient prosecutor",14/04/2005,Economist,1,0,0
16411,a strange floating world,pressure from dissident shareholders is forcing change at morgan stanley,14/04/2005,Economist,0,1,0
16412,second round,the cbot is poised to become the latest exchange in america to go public,07/04/2005,Economist,1,0,0
16413,trading opinions,a rule change stirs outrage,07/04/2005,Economist,0,0,1
16414,taking aim,exchanges vie for fledgling firms,07/04/2005,Economist,0,0,1
16415,appreciating oils,investors and collectors are starting to put serious money into chinese contemporary art,07/04/2005,Economist,1,0,0
16416,globalisation with a third-world face,developing countries are attracting increasing amounts of foreign direct investment—from each other,07/04/2005,Economist,0,0,1
16417,getting japan's measure,which numbers do japan-watchers follow most closely?,31/03/2005,Economist,1,0,0
16418,tricky pickings,is the market for rookie american footballers grossly inefficient?,31/03/2005,Economist,0,0,1
16419,aftershock,"money is moving back in, and out, of venture capitalists' coffers",31/03/2005,Economist,1,0,0
16420,bush's man to take the helm,paul wolfowitz looks set to win the top job. what course will he steer?,31/03/2005,Economist,0,0,0
16421,clubby capitalism,private-equity firms now hunt in packs,31/03/2005,Economist,0,1,1
16422,knocked off their pedestals,"too big to fail, or too big to work?",31/03/2005,Economist,0,0,1
16423,what's the hurry?,competition concerns will delay bidding for the lse,31/03/2005,Economist,0,1,0
16424,"softly, softly",china is quietly making ready to float its currency,31/03/2005,Economist,1,0,0
16425,the regulators' best friend?,europeans embrace the logic of cost-benefit analysis just as some americans grow suspicious of it,31/03/2005,Economist,0,0,1
16426,sky-high shanghai,reasons to be sanguine about a booming market,23/03/2005,Economist,1,0,0
16427,a sated appetite,"for the third time in five weeks, bond markets have weakened in the face of bad, but not terrible, news. they are cooling down, not melting down",23/03/2005,Economist,1,0,1
16428,punch-up over handouts,rich countries are under pressure to end their farm subsidies. might some poor countries be sorry to see them go?,23/03/2005,Economist,0,0,1
16429,labour lashes out,unions are demanding that investment firms oppose private accounts,23/03/2005,Economist,0,0,1
16430,personal banking,the californian connection to a chinese bank scandal,23/03/2005,Economist,0,1,0
16431,mixed economy,"amid fiscal crisis, the philippines' stockmarket booms",23/03/2005,Economist,0,0,1
16432,debt threat,extending working lives is a better answer than making pensioners poorer,23/03/2005,Economist,0,0,0
16433,double assault,twin challenges to italy to open its banking industry,23/03/2005,Economist,1,0,0
16434,divided we fall,the european market would integrate faster if its banks competed harder,18/03/2005,Economist,0,1,1
16435,putting things in order,"china ought to allow more flexibility in its exchange rate, sooner rather than later",17/03/2005,Economist,1,0,0
16436,the central bank takes stock,saudi arabia feels your pain,17/03/2005,Economist,0,1,0
16437,china corruption bank,the latest bank scandal suggests that china is too hasty to float its big lenders,17/03/2005,Economist,0,1,0
16438,"wide gap, wide yawn",america's central bankers are too complacent about the current account,17/03/2005,Economist,0,0,1
16439,hank yanked,regicide in the insurance industry,17/03/2005,Economist,0,1,0
16440,erasing the scar,a plan for africa that might work,11/03/2005,Economist,0,0,1
16441,herbal remedies,"the first mini-bull market of the century, and not much to show for it",10/03/2005,Economist,0,0,0
16442,"welcome, yet unwelcome",disappointing news for foreign banks from india's regulator,10/03/2005,Economist,0,0,1
16443,the wedding's off,deutsche börse's bid for the london stock exchange is over. consolidation in their industry is not,10/03/2005,Economist,0,0,1
16444,fuel's gold,heading for new peaks,10/03/2005,Economist,0,0,0
16445,a capital idea,a credit-card company goes shopping,10/03/2005,Economist,0,0,0
16446,calling across the divide,new research examines the link between mobile phones and economic growth in the developing world,10/03/2005,Economist,0,0,1
16447,always look on the bright side,the ecb consistently paints too rosy a view of the future,10/03/2005,Economist,0,0,0
16448,money spinning,the largest bank-owned private-equity fund shrugs off its parent,03/03/2005,Economist,0,1,0
16449,old before their time,labour-market reform remains the key to higher living standards,03/03/2005,Economist,1,0,0
16450,looking around,the bush administration casts a wide net for a new world bank boss,03/03/2005,Economist,1,0,0
16451,still want to buy?,"according to our latest house-price indicators, it is now much cheaper to rent than to buy a house in many countries",03/03/2005,Economist,0,0,1
16452,seifert under fire,how to alienate shareholders,24/02/2005,Economist,0,0,0
16453,blowing it,the fiscal and political implications of a row over russia's oil revenues,24/02/2005,Economist,0,0,0
16454,"at last, a price",that was the easy part,24/02/2005,Economist,1,0,0
16455,a marginalised market,"the reform of china's neglected stockmarket is just as urgently needed, and just as difficult, as that of its banks",24/02/2005,Economist,1,0,0
16456,saturated,the world's giant money printing-press,24/02/2005,Economist,1,0,1
16457,screeching to the precipice,the argentine government talked tough and won. for now,24/02/2005,Economist,0,0,1
16458,steering by a faulty compass,are central banks watching the wrong measure of inflation?,24/02/2005,Economist,0,0,1
16459,collywobbles,"this week, america's financial markets saw a few ghosts, and shivered",24/02/2005,Economist,0,1,1
16460,the gatekeeper,the european commission tells italy to open its banking market,17/02/2005,Economist,0,1,0
16461,second thoughts on the third age,the world bank reconsiders its pension strategy,17/02/2005,Economist,1,0,0
16462,on the trail,"the market in financial services for native americans is growing, thanks not least to indian-owned banks",17/02/2005,Economist,1,1,0
16463,sub-prime time,the risky business of lending to people with poor credit records,17/02/2005,Economist,0,1,0
16464,the real picture,"the euro area may have a single currency, but it still has many different real exchange rates",17/02/2005,Economist,0,0,0
16465,finding something to crow about,"usually, investors look to asia for growth. time to think of income",17/02/2005,Economist,1,0,0
16466,gas-fired dragon,chinese demand pushes up prices,17/02/2005,Economist,0,1,0
16467,heading for court,does the french government really want the embarrassment of a trial?,10/02/2005,Economist,0,0,1
16468,a certain shine,have investors embraced commodities too late?,10/02/2005,Economist,1,1,0
16469,the market and methuselah,governments in europe are thinking of borrowing longer,10/02/2005,Economist,0,0,0
16470,sheltered market,restrictions on building can help explain why house prices are so dear,10/02/2005,Economist,1,0,1
16471,"they have willed the ends, but what about the means?","finance ministers display generosity and some ingenuity, but little unity",10/02/2005,Economist,0,0,1
16472,a deal of trouble,the fall of an august institution,10/02/2005,Economist,0,1,0
16473,160 years on,it is time to rebase our commodity-price index,10/02/2005,Economist,1,0,0
16474,forgive and forget?,the meanings of a russian ipo,10/02/2005,Economist,1,0,1
16475,out of life,america's biggest bank completes its exit from insurance,03/02/2005,Economist,0,1,0
16476,let there be light,bond trading in america is getting more transparent. not before time,03/02/2005,Economist,0,0,1
16477,"settled, at a price",a vast settlement between eliot spitzer and the giant insurance broker,03/02/2005,Economist,1,0,0
16478,a durable idea,"the rising popularity of plastic payment, in all its forms",03/02/2005,Economist,1,0,0
